document_id,entropy
6528,1.8414449365365404
25394,2.8579745303247606
4794,2.54300392932799
6576,3.010248472260884
12244,2.472753675691859
6863,3.240386656627097
12766,2.8316632403100552
18868,2.8024755962119867
8240,2.7610379548140376
9185,2.9866253585721028
12699,1.1861774037510648
17523,2.5600170673020557
7563,2.834780850308593
1668,2.968099042540598
13235,2.789716613029078
13236,3.053125934489688
26856,2.806670179897998
6253,2.1263472388784472
7900,2.427443866476364
14861,3.143883968164231
12985,2.998447819733723
13060,2.9140424564013987
18329,2.583019658788978
6535,2.5954191117696372
26189,3.0187468958670465
11327,2.65978933340166
20898,2.753282327231472
22125,2.959804725899987
3316,2.2508085450677715
22833,2.8056294375019273
5910,2.651099617095018
21580,1.7498725607871635
20800,1.484206450175833
25119,2.8187296308448087
705,2.4769364768589264
2140,2.7103628323100697
1791,2.7329190318141885
7547,2.583273065955007
7724,2.7175585702858034
1103,2.3404490093544683
16419,2.5016089609685666
20051,2.5409677247708524
25821,3.075234285139451
3455,2.712783155538159
12702,2.447230621812076
3366,2.461777425289557
9291,2.416797153864119
21407,2.3465682352083883
7220,2.474757235368157
18896,2.557023145724809
24441,2.213530673841278
17681,3.0130538117408774
23918,2.7162601753150146
1588,2.7731547023116776
10128,2.8736983152090523
21789,2.2378594609172553
20689,2.497039201378297
1122,2.902274656449859
8628,2.6919917304311074
15874,2.823264982382038
19192,2.7038129923757754
3451,2.6841903973001324
15076,2.6441574361164384
17504,2.559717619945666
18198,2.7845219876896854
11208,2.346715152047987
20091,2.5741000670896743
7405,2.820180719825773
20284,2.996899630234215
23125,2.6526504282648604
8274,3.073639044100208
9538,0.9010220974263463
12777,2.462283601663718
15399,2.6779299862680115
4404,2.358160642145654
11131,2.8114002940985396
3492,2.339952870600693
21237,2.930042540963091
26308,2.6343979615299933
19671,2.7024281771133922
13586,2.9849349879272515
10993,2.7449513348275487
16290,2.8855572417860498
6964,2.3798798136339565
14522,3.0567713929920135
11285,2.831097448461134
9904,2.9767796368320276
22680,3.205190839159573
8743,3.0388696072240924
20686,2.652443368963013
2501,2.1639367336419335
15035,2.92180282392609
16782,2.8071484866383396
12357,2.907739010250222
24606,1.4394157156550191
8686,2.926265931900529
24582,3.1783572593147404
21907,2.7212630047868176
3874,3.0099436893263447
4211,1.8837090662033706
8454,2.63365349661459
23163,2.916306992853209
10901,2.7927223477707166
4036,2.8231409108346877
12900,2.625848466848202
18605,2.824226976488364
5816,2.77506544276462
7516,2.8811681427430558
19822,2.2643338454245554
19210,2.6206360981680996
16185,2.6439769681901306
18585,2.7749353084306367
22020,2.7569952256769543
16694,3.069139623250312
24652,3.086320994742139
25165,2.8204381434040586
579,2.5031187525666363
16102,2.798688445959828
11359,2.732901450092563
25904,2.6263001557888934
505,2.9931268324573317
501,3.1008657232100902
20621,2.3802417894291805
11902,2.856861309739666
230,3.1295044277784076
25820,3.08189864295216
22858,2.8127564903378635
14999,2.8562233491434608
3396,2.2160352388398317
14920,3.1331992119712337
16431,2.7517996433782526
1456,2.7143304567170534
17126,2.6166018074009347
18899,2.913045847991295
5980,3.2575814496862425
8184,2.356462029703828
8145,2.6103610257714682
