threshold,fpr,tpr
0.15914194,0.63472000,0.95928000
0.15908501,0.63480000,0.95928000
0.15906517,0.63488000,0.95928000
0.15902449,0.63496000,0.95928000
0.15894400,0.63504000,0.95928000
0.15892622,0.63512000,0.95928000
0.15892150,0.63512000,0.95936000
0.15886490,0.63520000,0.95944000
0.15892024,0.63520000,0.95936000
0.15873754,0.63528000,0.95944000
0.15872440,0.63536000,0.95944000
0.15851553,0.63544000,0.95944000
0.15841630,0.63552000,0.95944000
0.15839130,0.63560000,0.95944000
0.15835570,0.63568000,0.95944000
0.15835014,0.63576000,0.95944000
0.15832429,0.63592000,0.95944000
0.15832071,0.63600000,0.95944000
0.15823060,0.63608000,0.95944000
0.15822075,0.63616000,0.95944000
0.15817015,0.63624000,0.95944000
0.15805134,0.63624000,0.95952000
0.15794234,0.63632000,0.95952000
0.15784328,0.63640000,0.95952000
0.15783967,0.63648000,0.95952000
0.15779802,0.63656000,0.95952000
0.15777126,0.63664000,0.95952000
0.15772700,0.63672000,0.95952000
0.15772212,0.63680000,0.95952000
0.15771285,0.63680000,0.95960000
0.15764597,0.63688000,0.95960000
0.15759119,0.63696000,0.95960000
0.15738359,0.63704000,0.95968000
0.15738991,0.63704000,0.95960000
0.15723917,0.63712000,0.95976000
0.15732172,0.63712000,0.95968000
0.15713421,0.63720000,0.95976000
0.15707164,0.63728000,0.95976000
0.15703110,0.63736000,0.95976000
0.15684660,0.63744000,0.95976000
0.15673946,0.63752000,0.95976000
0.15654200,0.63760000,0.95976000
0.15645000,0.63768000,0.95976000
0.15628637,0.63776000,0.95976000
0.15613607,0.63784000,0.95976000
0.15598089,0.63792000,0.95976000
0.15596049,0.63800000,0.95976000
0.15592988,0.63808000,0.95976000
0.15592185,0.63816000,0.95976000
0.15591647,0.63824000,0.95976000
0.15588188,0.63824000,0.96000000
0.15590975,0.63824000,0.95984000
0.15572068,0.63824000,0.96008000
0.15589371,0.63824000,0.95992000
0.15570943,0.63832000,0.96008000
0.15570880,0.63840000,0.96008000
0.15562658,0.63848000,0.96016000
0.15570387,0.63848000,0.96008000
0.15562156,0.63856000,0.96016000
0.15554409,0.63864000,0.96016000
0.15551482,0.63872000,0.96016000
0.15537311,0.63880000,0.96016000
0.15536161,0.63888000,0.96016000
0.15536092,0.63888000,0.96024000
0.15525942,0.63896000,0.96048000
0.15535574,0.63896000,0.96024000
0.15534569,0.63896000,0.96032000
0.15532573,0.63896000,0.96040000
0.15522860,0.63904000,0.96048000
0.15520708,0.63912000,0.96056000
0.15522139,0.63912000,0.96048000
0.15510264,0.63920000,0.96064000
0.15513645,0.63920000,0.96056000
0.15507565,0.63928000,0.96064000
0.15506326,0.63936000,0.96064000
0.15501978,0.63944000,0.96072000
0.15506005,0.63944000,0.96064000
0.15493883,0.63944000,0.96080000
0.15490718,0.63944000,0.96088000
0.15489030,0.63952000,0.96088000
0.15487193,0.63960000,0.96088000
0.15472086,0.63968000,0.96088000
0.15470800,0.63968000,0.96104000
0.15470970,0.63968000,0.96096000
0.15459585,0.63976000,0.96104000
0.15457398,0.63984000,0.96104000
0.15449508,0.63992000,0.96104000
0.15446910,0.64000000,0.96104000
0.15446481,0.64008000,0.96104000
0.15440543,0.64008000,0.96112000
0.15440086,0.64016000,0.96112000
0.15436603,0.64024000,0.96112000
0.15435748,0.64032000,0.96112000
0.15427917,0.64040000,0.96120000
0.15435368,0.64040000,0.96112000
0.15427567,0.64048000,0.96120000
0.15423703,0.64056000,0.96120000
0.15418853,0.64064000,0.96120000
0.15417805,0.64072000,0.96120000
0.15408805,0.64080000,0.96120000
0.15408008,0.64088000,0.96120000
0.15403606,0.64096000,0.96120000
0.15403493,0.64112000,0.96120000
0.15399380,0.64112000,0.96128000
0.15390378,0.64128000,0.96128000
0.15389703,0.64136000,0.96128000
0.15387242,0.64144000,0.96136000
0.15388136,0.64144000,0.96128000
0.15377522,0.64144000,0.96144000
0.15374519,0.64152000,0.96144000
0.15364459,0.64160000,0.96144000
0.15351653,0.64160000,0.96152000
0.15341192,0.64168000,0.96152000
0.15336691,0.64176000,0.96160000
0.15340877,0.64176000,0.96152000
0.15335542,0.64184000,0.96160000
0.15335368,0.64192000,0.96160000
0.15323646,0.64200000,0.96184000
0.15324508,0.64200000,0.96176000
0.15329303,0.64200000,0.96168000
0.15331788,0.64200000,0.96160000
0.15322284,0.64208000,0.96184000
0.15320511,0.64216000,0.96184000
0.15317005,0.64224000,0.96184000
0.15310226,0.64224000,0.96192000
0.15309092,0.64232000,0.96192000
0.15308119,0.64240000,0.96192000
0.15294853,0.64248000,0.96192000
0.15290083,0.64256000,0.96192000
0.15272592,0.64264000,0.96192000
0.15271986,0.64272000,0.96192000
0.15270877,0.64280000,0.96192000
0.15267263,0.64280000,0.96200000
0.15265474,0.64288000,0.96200000
0.15259784,0.64296000,0.96200000
0.15256214,0.64304000,0.96200000
0.15233706,0.64312000,0.96200000
0.15230942,0.64320000,0.96200000
0.15230782,0.64328000,0.96200000
0.15229914,0.64336000,0.96200000
0.15224826,0.64344000,0.96200000
0.15221144,0.64352000,0.96200000
0.15218708,0.64360000,0.96200000
0.15206745,0.64368000,0.96200000
0.15203813,0.64376000,0.96200000
0.15196379,0.64384000,0.96200000
0.15188447,0.64392000,0.96200000
0.15185496,0.64400000,0.96200000
0.15174645,0.64408000,0.96200000
0.15172583,0.64416000,0.96200000
0.15172347,0.64424000,0.96200000
0.15154895,0.64432000,0.96200000
0.15154688,0.64440000,0.96200000
0.15154366,0.64448000,0.96200000
0.15146965,0.64456000,0.96200000
0.15138279,0.64464000,0.96208000
0.15146479,0.64464000,0.96200000
0.15137811,0.64464000,0.96216000
0.15128279,0.64472000,0.96216000
0.15123710,0.64480000,0.96216000
0.15121824,0.64488000,0.96232000
0.15122096,0.64488000,0.96216000
0.15115072,0.64488000,0.96240000
0.15103967,0.64496000,0.96240000
0.15101656,0.64504000,0.96240000
0.15100190,0.64512000,0.96240000
0.15098986,0.64520000,0.96240000
0.15089397,0.64528000,0.96240000
0.15089197,0.64536000,0.96240000
0.15082593,0.64544000,0.96240000
0.15079786,0.64552000,0.96240000
0.15079175,0.64560000,0.96240000
0.15077715,0.64568000,0.96240000
0.15076399,0.64576000,0.96240000
0.15073121,0.64584000,0.96240000
0.15059738,0.64592000,0.96240000
0.15059347,0.64600000,0.96240000
0.15051396,0.64608000,0.96240000
0.15042350,0.64616000,0.96240000
0.15042195,0.64624000,0.96240000
0.15039927,0.64632000,0.96240000
0.15038337,0.64640000,0.96240000
0.15032060,0.64648000,0.96248000
0.15032533,0.64648000,0.96240000
0.15030114,0.64656000,0.96248000
0.15017992,0.64664000,0.96256000
0.15020962,0.64664000,0.96248000
0.14999615,0.64664000,0.96264000
0.14997888,0.64672000,0.96264000
0.14990711,0.64680000,0.96272000
0.14993784,0.64680000,0.96264000
0.14987412,0.64688000,0.96272000
0.14983414,0.64696000,0.96272000
0.14981385,0.64704000,0.96272000
0.14974096,0.64712000,0.96272000
0.14969017,0.64720000,0.96280000
0.14972164,0.64720000,0.96272000
0.14952527,0.64728000,0.96304000
0.14959392,0.64728000,0.96296000
0.14965068,0.64728000,0.96280000
0.14962587,0.64728000,0.96288000
0.14947258,0.64736000,0.96304000
0.14941624,0.64736000,0.96312000
0.14940584,0.64744000,0.96312000
0.14913300,0.64752000,0.96312000
0.14903539,0.64760000,0.96312000
0.14885853,0.64768000,0.96312000
0.14843784,0.64776000,0.96336000
0.14844891,0.64776000,0.96328000
0.14859809,0.64776000,0.96312000
0.14853118,0.64776000,0.96320000
0.14836656,0.64784000,0.96336000
0.14833555,0.64792000,0.96336000
0.14828981,0.64800000,0.96336000
0.14827386,0.64808000,0.96336000
0.14817151,0.64816000,0.96336000
0.14809047,0.64824000,0.96336000
0.14807695,0.64832000,0.96336000
0.14806888,0.64840000,0.96336000
0.14799672,0.64840000,0.96344000
0.14796630,0.64848000,0.96344000
0.14791124,0.64856000,0.96344000
0.14788808,0.64864000,0.96344000
0.14788671,0.64872000,0.96344000
0.14783894,0.64880000,0.96344000
0.14778611,0.64888000,0.96344000
0.14761360,0.64896000,0.96352000
0.14770357,0.64896000,0.96344000
0.14757955,0.64904000,0.96352000
0.14755717,0.64912000,0.96352000
0.14754565,0.64920000,0.96352000
0.14750777,0.64928000,0.96352000
0.14740117,0.64936000,0.96352000
0.14736113,0.64944000,0.96352000
0.14731424,0.64952000,0.96352000
0.14730196,0.64960000,0.96352000
0.14728077,0.64968000,0.96352000
0.14723226,0.64976000,0.96352000
0.14722101,0.64984000,0.96352000
0.14717130,0.64992000,0.96360000
0.14718422,0.64992000,0.96352000
0.14717101,0.65000000,0.96360000
0.14717090,0.65008000,0.96360000
0.14713857,0.65016000,0.96360000
0.14707482,0.65024000,0.96360000
0.14704016,0.65032000,0.96360000
0.14681433,0.65040000,0.96368000
0.14699218,0.65040000,0.96360000
0.14680977,0.65048000,0.96368000
0.14669676,0.65056000,0.96376000
0.14670750,0.65056000,0.96368000
0.14661312,0.65064000,0.96376000
0.14654362,0.65072000,0.96384000
0.14659633,0.65072000,0.96376000
0.14644618,0.65080000,0.96384000
0.14635620,0.65088000,0.96384000
0.14634420,0.65096000,0.96384000
0.14621714,0.65104000,0.96384000
0.14613438,0.65112000,0.96384000
0.14609139,0.65120000,0.96384000
0.14609055,0.65120000,0.96392000
0.14605504,0.65128000,0.96392000
0.14590465,0.65136000,0.96392000
0.14588968,0.65144000,0.96392000
0.14588015,0.65152000,0.96392000
0.14584097,0.65160000,0.96392000
0.14583446,0.65160000,0.96400000
0.14581203,0.65168000,0.96400000
0.14577812,0.65176000,0.96400000
0.14577557,0.65184000,0.96400000
0.14576100,0.65184000,0.96408000
0.14575651,0.65192000,0.96408000
0.14573225,0.65192000,0.96416000
0.14554895,0.65200000,0.96416000
0.14551516,0.65200000,0.96424000
0.14550480,0.65208000,0.96424000
0.14544064,0.65208000,0.96432000
0.14542067,0.65216000,0.96432000
0.14538053,0.65224000,0.96440000
0.14539680,0.65224000,0.96432000
0.14536737,0.65232000,0.96440000
0.14535296,0.65240000,0.96440000
0.14533080,0.65248000,0.96440000
0.14529085,0.65256000,0.96440000
0.14528869,0.65256000,0.96448000
0.14525983,0.65256000,0.96456000
0.14512880,0.65264000,0.96456000
0.14510354,0.65272000,0.96456000
0.14502472,0.65280000,0.96456000
0.14501165,0.65288000,0.96456000
0.14499590,0.65296000,0.96456000
0.14487632,0.65296000,0.96464000
0.14476570,0.65320000,0.96472000
0.14482611,0.65320000,0.96464000
0.14469886,0.65328000,0.96472000
0.14468533,0.65328000,0.96480000
0.14456789,0.65336000,0.96480000
0.14443034,0.65344000,0.96488000
0.14447959,0.65344000,0.96480000
0.14442201,0.65352000,0.96496000
0.14442228,0.65352000,0.96488000
0.14436932,0.65360000,0.96496000
0.14428237,0.65368000,0.96496000
0.14423838,0.65376000,0.96496000
0.14422174,0.65384000,0.96504000
0.14422494,0.65384000,0.96496000
0.14422153,0.65392000,0.96504000
0.14420213,0.65400000,0.96504000
0.14416005,0.65408000,0.96504000
0.14413075,0.65416000,0.96504000
0.14409560,0.65416000,0.96512000
0.14408837,0.65424000,0.96512000
0.14408834,0.65432000,0.96512000
0.14403884,0.65448000,0.96512000
0.14391045,0.65456000,0.96512000
0.14376679,0.65464000,0.96512000
0.14372368,0.65472000,0.96520000
0.14372998,0.65472000,0.96512000
0.14365128,0.65480000,0.96520000
0.14363632,0.65488000,0.96520000
0.14357376,0.65488000,0.96528000
0.14355801,0.65504000,0.96528000
0.14355649,0.65512000,0.96528000
0.14355059,0.65520000,0.96528000
0.14351013,0.65528000,0.96528000
0.14348912,0.65536000,0.96528000
0.14345808,0.65544000,0.96536000
0.14346775,0.65544000,0.96528000
0.14345431,0.65552000,0.96536000
0.14344062,0.65560000,0.96536000
0.14336635,0.65568000,0.96536000
0.14336509,0.65576000,0.96536000
0.14336319,0.65584000,0.96536000
0.14322886,0.65592000,0.96536000
0.14306374,0.65600000,0.96544000
0.14318267,0.65600000,0.96536000
0.14286594,0.65600000,0.96552000
0.14275716,0.65608000,0.96552000
0.14275682,0.65616000,0.96552000
0.14272495,0.65624000,0.96552000
0.14260674,0.65632000,0.96552000
0.14254165,0.65640000,0.96552000
0.14252517,0.65648000,0.96552000
0.14248949,0.65656000,0.96552000
0.14245723,0.65664000,0.96552000
0.14243008,0.65672000,0.96552000
0.14236744,0.65680000,0.96552000
0.14227249,0.65688000,0.96552000
0.14226888,0.65696000,0.96552000
0.14225480,0.65696000,0.96560000
0.14224569,0.65704000,0.96560000
0.14224020,0.65712000,0.96560000
0.14220591,0.65720000,0.96560000
0.14219151,0.65728000,0.96560000
0.14214714,0.65736000,0.96560000
0.14204770,0.65744000,0.96560000
0.14204364,0.65752000,0.96560000
0.14191504,0.65752000,0.96568000
0.14191085,0.65760000,0.96568000
0.14190324,0.65768000,0.96568000
0.14185871,0.65776000,0.96568000
0.14183314,0.65784000,0.96568000
0.14169727,0.65792000,0.96568000
0.14158213,0.65800000,0.96568000
0.14157581,0.65808000,0.96576000
0.14157988,0.65808000,0.96568000
0.14152566,0.65816000,0.96576000
0.14148441,0.65824000,0.96576000
0.14143914,0.65832000,0.96576000
0.14134975,0.65840000,0.96576000
0.14127749,0.65840000,0.96584000
0.14121935,0.65848000,0.96584000
0.14120024,0.65856000,0.96584000
0.14115430,0.65856000,0.96592000
0.14113979,0.65864000,0.96592000
0.14112267,0.65872000,0.96592000
0.14111434,0.65880000,0.96592000
0.14100496,0.65888000,0.96608000
0.14102699,0.65888000,0.96592000
0.14101508,0.65888000,0.96600000
0.14097090,0.65896000,0.96608000
0.14091370,0.65904000,0.96608000
0.14090870,0.65920000,0.96608000
0.14085399,0.65928000,0.96608000
0.14078993,0.65936000,0.96608000
0.14077424,0.65944000,0.96608000
0.14054883,0.65952000,0.96608000
0.14054345,0.65960000,0.96608000
0.14047822,0.65968000,0.96608000
0.14041691,0.65976000,0.96608000
0.14039142,0.65976000,0.96616000
0.14026897,0.65984000,0.96616000
0.14016858,0.65992000,0.96616000
0.14002810,0.66000000,0.96616000
0.13987729,0.66008000,0.96616000
0.13986194,0.66016000,0.96616000
0.13981415,0.66024000,0.96616000
0.13971125,0.66032000,0.96624000
0.13971351,0.66032000,0.96616000
0.13960500,0.66040000,0.96624000
0.13953875,0.66048000,0.96624000
0.13946007,0.66056000,0.96624000
0.13933820,0.66064000,0.96632000
0.13941145,0.66064000,0.96624000
0.13927104,0.66072000,0.96632000
0.13900092,0.66072000,0.96640000
0.13891338,0.66080000,0.96640000
0.13884144,0.66088000,0.96648000
0.13887967,0.66088000,0.96640000
0.13881697,0.66096000,0.96648000
0.13876700,0.66096000,0.96656000
0.13868777,0.66104000,0.96656000
0.13868026,0.66112000,0.96656000
0.13857880,0.66112000,0.96664000
0.13855754,0.66120000,0.96664000
0.13840012,0.66128000,0.96664000
0.13836825,0.66136000,0.96664000
0.13834192,0.66136000,0.96672000
0.13831992,0.66144000,0.96672000
0.13826522,0.66152000,0.96672000
0.13821994,0.66160000,0.96672000
0.13818704,0.66168000,0.96672000
0.13812326,0.66168000,0.96680000
0.13811664,0.66176000,0.96680000
0.13801415,0.66184000,0.96680000
0.13800389,0.66192000,0.96680000
0.13798280,0.66200000,0.96680000
0.13778491,0.66208000,0.96688000
0.13796093,0.66208000,0.96680000
0.13765796,0.66208000,0.96696000
0.13754059,0.66216000,0.96696000
0.13743719,0.66224000,0.96696000
0.13737005,0.66232000,0.96696000
0.13734321,0.66240000,0.96696000
0.13723655,0.66248000,0.96696000
0.13719511,0.66256000,0.96696000
0.13713112,0.66264000,0.96704000
0.13715234,0.66264000,0.96696000
0.13713068,0.66272000,0.96704000
0.13710491,0.66280000,0.96704000
0.13709900,0.66288000,0.96704000
0.13699897,0.66296000,0.96704000
0.13697885,0.66304000,0.96704000
0.13683952,0.66304000,0.96712000
0.13661277,0.66312000,0.96712000
0.13655826,0.66320000,0.96712000
0.13651411,0.66328000,0.96712000
0.13638183,0.66336000,0.96712000
0.13632862,0.66344000,0.96720000
0.13635227,0.66344000,0.96712000
0.13632637,0.66344000,0.96728000
0.13630211,0.66352000,0.96736000
0.13632371,0.66352000,0.96728000
0.13627659,0.66360000,0.96736000
0.13626775,0.66368000,0.96736000
0.13621588,0.66376000,0.96752000
0.13623454,0.66376000,0.96744000
0.13625476,0.66376000,0.96736000
0.13619849,0.66384000,0.96752000
0.13615780,0.66392000,0.96752000
0.13615641,0.66400000,0.96752000
0.13607241,0.66408000,0.96752000
0.13592261,0.66416000,0.96752000
0.13590707,0.66424000,0.96752000
0.13589273,0.66432000,0.96752000
0.13588801,0.66440000,0.96752000
0.13579769,0.66448000,0.96752000
0.13576320,0.66456000,0.96752000
0.13567762,0.66464000,0.96752000
0.13562411,0.66472000,0.96752000
0.13559993,0.66480000,0.96752000
0.13559757,0.66488000,0.96752000
0.13557746,0.66496000,0.96752000
0.13557573,0.66504000,0.96752000
0.13548012,0.66512000,0.96752000
0.13535911,0.66520000,0.96752000
0.13530742,0.66528000,0.96752000
0.13530408,0.66536000,0.96752000
0.13529925,0.66544000,0.96752000
0.13524754,0.66552000,0.96752000
0.13521811,0.66560000,0.96752000
0.13513708,0.66568000,0.96752000
0.13503700,0.66576000,0.96752000
0.13501196,0.66584000,0.96752000
0.13494764,0.66592000,0.96752000
0.13494444,0.66600000,0.96752000
0.13472292,0.66608000,0.96776000
0.13473003,0.66608000,0.96768000
0.13479598,0.66608000,0.96760000
0.13483866,0.66608000,0.96752000
0.13469857,0.66616000,0.96784000
0.13470024,0.66616000,0.96776000
0.13465557,0.66624000,0.96784000
0.13457163,0.66632000,0.96784000
0.13446923,0.66640000,0.96784000
0.13446462,0.66656000,0.96784000
0.13429172,0.66656000,0.96792000
0.13426834,0.66664000,0.96792000
0.13423376,0.66672000,0.96792000
0.13421123,0.66680000,0.96792000
0.13419954,0.66688000,0.96792000
0.13419871,0.66696000,0.96792000
0.13418773,0.66704000,0.96792000
0.13417105,0.66712000,0.96792000
0.13409886,0.66720000,0.96792000
0.13397832,0.66728000,0.96792000
0.13397600,0.66736000,0.96792000
0.13396193,0.66744000,0.96792000
0.13384986,0.66752000,0.96792000
0.13384190,0.66760000,0.96792000
0.13372386,0.66768000,0.96792000
0.13364108,0.66776000,0.96792000
0.13357075,0.66784000,0.96792000
0.13356070,0.66792000,0.96792000
0.13352202,0.66800000,0.96792000
0.13342220,0.66808000,0.96792000
0.13337348,0.66816000,0.96792000
0.13335566,0.66824000,0.96792000
0.13335298,0.66832000,0.96792000
0.13335074,0.66840000,0.96792000
0.13331707,0.66840000,0.96808000
0.13335030,0.66840000,0.96800000
0.13330132,0.66840000,0.96816000
0.13323085,0.66848000,0.96816000
0.13307121,0.66856000,0.96816000
0.13305493,0.66864000,0.96816000
0.13301687,0.66872000,0.96816000
0.13301221,0.66880000,0.96816000
0.13300604,0.66880000,0.96824000
0.13289702,0.66888000,0.96824000
0.13284212,0.66896000,0.96824000
0.13272564,0.66904000,0.96824000
0.13270426,0.66912000,0.96824000
0.13267927,0.66920000,0.96824000
0.13255382,0.66928000,0.96824000
0.13254373,0.66928000,0.96832000
0.13251415,0.66936000,0.96832000
0.13250743,0.66952000,0.96832000
0.13245721,0.66960000,0.96832000
0.13236524,0.66968000,0.96840000
0.13242932,0.66968000,0.96832000
0.13234013,0.66976000,0.96840000
0.13217725,0.66984000,0.96840000
0.13204892,0.66992000,0.96840000
0.13204034,0.67000000,0.96840000
0.13200000,0.67008000,0.96840000
0.13197961,0.67016000,0.96840000
0.13193440,0.67024000,0.96840000
0.13187546,0.67032000,0.96840000
0.13182022,0.67040000,0.96840000
0.13168812,0.67048000,0.96840000
0.13159102,0.67056000,0.96840000
0.13150623,0.67056000,0.96848000
0.13149975,0.67064000,0.96848000
0.13148013,0.67072000,0.96848000
0.13147224,0.67072000,0.96856000
0.13145138,0.67080000,0.96856000
0.13137904,0.67088000,0.96856000
0.13137771,0.67096000,0.96856000
0.13132569,0.67096000,0.96872000
0.13136788,0.67096000,0.96864000
0.13132557,0.67104000,0.96872000
0.13122237,0.67112000,0.96872000
0.13110806,0.67120000,0.96872000
0.13110228,0.67120000,0.96880000
0.13106081,0.67128000,0.96880000
0.13084516,0.67136000,0.96880000
0.13072522,0.67144000,0.96880000
0.13071965,0.67144000,0.96888000
0.13063388,0.67152000,0.96888000
0.13059899,0.67160000,0.96888000
0.13057335,0.67168000,0.96888000
0.13046433,0.67176000,0.96888000
0.13044077,0.67184000,0.96888000
0.13042979,0.67184000,0.96896000
0.13042514,0.67192000,0.96896000
0.13030225,0.67200000,0.96904000
0.13034154,0.67200000,0.96896000
0.13007315,0.67208000,0.96904000
0.12988900,0.67216000,0.96912000
0.13000414,0.67216000,0.96904000
0.12986052,0.67224000,0.96912000
0.12984544,0.67232000,0.96912000
0.12984061,0.67240000,0.96912000
0.12980719,0.67248000,0.96920000
0.12981173,0.67248000,0.96912000
0.12976702,0.67256000,0.96920000
0.12964013,0.67264000,0.96920000
0.12962082,0.67272000,0.96920000
0.12958531,0.67280000,0.96920000
0.12957060,0.67288000,0.96920000
0.12952566,0.67296000,0.96920000
0.12949914,0.67304000,0.96920000
0.12944876,0.67312000,0.96920000
0.12944110,0.67312000,0.96928000
0.12943919,0.67320000,0.96928000
0.12934054,0.67328000,0.96928000
0.12921238,0.67336000,0.96928000
0.12920548,0.67344000,0.96928000
0.12914389,0.67352000,0.96928000
0.12914374,0.67352000,0.96936000
0.12910461,0.67360000,0.96944000
0.12913439,0.67360000,0.96936000
0.12904593,0.67368000,0.96944000
0.12900919,0.67376000,0.96944000
0.12899704,0.67376000,0.96952000
0.12896700,0.67384000,0.96952000
0.12888952,0.67392000,0.96960000
0.12896308,0.67392000,0.96952000
0.12871632,0.67400000,0.96960000
0.12869427,0.67408000,0.96960000
0.12868290,0.67408000,0.96968000
0.12853949,0.67416000,0.96968000
0.12850362,0.67424000,0.96968000
0.12848690,0.67424000,0.96976000
0.12847143,0.67424000,0.96984000
0.12845092,0.67432000,0.96984000
0.12842149,0.67440000,0.96984000
0.12828001,0.67448000,0.96992000
0.12833300,0.67448000,0.96984000
0.12823476,0.67456000,0.96992000
0.12815353,0.67464000,0.96992000
0.12809099,0.67472000,0.96992000
0.12808245,0.67480000,0.96992000
0.12799397,0.67488000,0.96992000
0.12794785,0.67496000,0.96992000
0.12791538,0.67504000,0.96992000
0.12789392,0.67512000,0.96992000
0.12787242,0.67520000,0.96992000
0.12785487,0.67520000,0.97000000
0.12783921,0.67528000,0.97000000
0.12770699,0.67536000,0.97000000
0.12768668,0.67544000,0.97000000
0.12766521,0.67552000,0.97000000
0.12746951,0.67560000,0.97000000
0.12743101,0.67568000,0.97000000
0.12732071,0.67576000,0.97000000
0.12729594,0.67584000,0.97000000
0.12729491,0.67592000,0.97000000
0.12728034,0.67600000,0.97000000
0.12723887,0.67608000,0.97000000
0.12714569,0.67616000,0.97000000
0.12694167,0.67624000,0.97000000
0.12692118,0.67632000,0.97000000
0.12690641,0.67640000,0.97000000
0.12689315,0.67648000,0.97000000
0.12686151,0.67656000,0.97000000
0.12679404,0.67664000,0.97008000
0.12679891,0.67664000,0.97000000
0.12676212,0.67672000,0.97008000
0.12673217,0.67680000,0.97008000
0.12656547,0.67688000,0.97008000
0.12651473,0.67696000,0.97008000
0.12649800,0.67704000,0.97008000
0.12649775,0.67712000,0.97008000
0.12648036,0.67720000,0.97008000
0.12646066,0.67728000,0.97008000
0.12645800,0.67728000,0.97016000
0.12645319,0.67736000,0.97016000
0.12644082,0.67736000,0.97024000
0.12633471,0.67744000,0.97032000
0.12637275,0.67744000,0.97024000
0.12630711,0.67752000,0.97032000
0.12627064,0.67760000,0.97032000
0.12614034,0.67768000,0.97032000
0.12610519,0.67776000,0.97032000
0.12606272,0.67784000,0.97032000
0.12604713,0.67792000,0.97032000
0.12597591,0.67800000,0.97032000
0.12597549,0.67808000,0.97032000
0.12582281,0.67816000,0.97032000
0.12576051,0.67824000,0.97032000
0.12564947,0.67832000,0.97032000
0.12559865,0.67840000,0.97032000
0.12553367,0.67848000,0.97032000
0.12552583,0.67856000,0.97032000
0.12550570,0.67864000,0.97032000
0.12550029,0.67872000,0.97032000
0.12549041,0.67880000,0.97032000
0.12548549,0.67888000,0.97032000
0.12546720,0.67896000,0.97032000
0.12529132,0.67904000,0.97040000
0.12546346,0.67904000,0.97032000
0.12528110,0.67912000,0.97040000
0.12525722,0.67920000,0.97048000
0.12527554,0.67920000,0.97040000
0.12522785,0.67928000,0.97048000
0.12520576,0.67936000,0.97048000
0.12520328,0.67944000,0.97048000
0.12512995,0.67952000,0.97048000
0.12510195,0.67960000,0.97048000
0.12506235,0.67968000,0.97048000
0.12500876,0.67976000,0.97048000
0.12479161,0.67976000,0.97064000
0.12495200,0.67976000,0.97056000
0.12469207,0.67984000,0.97072000
0.12473404,0.67984000,0.97064000
0.12464888,0.67992000,0.97072000
0.12464825,0.68000000,0.97072000
0.12460367,0.68008000,0.97072000
0.12460100,0.68016000,0.97072000
0.12450067,0.68024000,0.97072000
0.12447173,0.68032000,0.97072000
0.12444807,0.68032000,0.97080000
0.12433276,0.68040000,0.97088000
0.12438893,0.68040000,0.97080000
0.12426461,0.68048000,0.97088000
0.12419560,0.68056000,0.97088000
0.12416686,0.68064000,0.97088000
0.12410352,0.68072000,0.97088000
0.12405153,0.68080000,0.97088000
0.12400449,0.68088000,0.97096000
0.12393755,0.68088000,0.97104000
0.12404016,0.68088000,0.97088000
0.12386000,0.68096000,0.97104000
0.12379809,0.68104000,0.97112000
0.12380488,0.68104000,0.97104000
0.12377100,0.68112000,0.97112000
0.12376525,0.68120000,0.97112000
0.12376242,0.68120000,0.97120000
0.12376000,0.68128000,0.97120000
0.12373314,0.68136000,0.97120000
0.12368267,0.68144000,0.97120000
0.12366069,0.68144000,0.97136000
0.12367981,0.68144000,0.97128000
0.12365210,0.68152000,0.97136000
0.12364569,0.68160000,0.97136000
0.12356751,0.68168000,0.97136000
0.12346080,0.68176000,0.97136000
0.12335538,0.68184000,0.97136000
0.12321766,0.68192000,0.97144000
0.12324102,0.68192000,0.97136000
0.12319014,0.68200000,0.97144000
0.12315243,0.68208000,0.97144000
0.12311591,0.68216000,0.97144000
0.12310229,0.68216000,0.97152000
0.12309916,0.68224000,0.97152000
0.12309455,0.68232000,0.97152000
0.12309197,0.68240000,0.97152000
0.12307397,0.68248000,0.97152000
0.12302116,0.68256000,0.97152000
0.12300580,0.68264000,0.97152000
0.12283951,0.68272000,0.97152000
0.12281699,0.68280000,0.97152000
0.12271315,0.68288000,0.97152000
0.12270499,0.68296000,0.97152000
0.12243654,0.68304000,0.97176000
0.12246443,0.68304000,0.97168000
0.12267204,0.68304000,0.97152000
0.12247216,0.68304000,0.97160000
0.12239386,0.68312000,0.97176000
0.12227650,0.68320000,0.97176000
0.12206478,0.68328000,0.97176000
0.12200643,0.68336000,0.97184000
0.12201691,0.68336000,0.97176000
0.12197477,0.68344000,0.97184000
0.12195195,0.68352000,0.97184000
0.12194573,0.68360000,0.97184000
0.12194157,0.68368000,0.97184000
0.12185552,0.68376000,0.97184000
0.12182537,0.68384000,0.97184000
0.12182171,0.68392000,0.97184000
0.12177528,0.68400000,0.97184000
0.12171323,0.68408000,0.97184000
0.12167455,0.68416000,0.97184000
0.12166428,0.68416000,0.97192000
0.12129097,0.68424000,0.97192000
0.12119266,0.68432000,0.97192000
0.12115160,0.68440000,0.97200000
0.12110575,0.68440000,0.97208000
0.12118170,0.68440000,0.97192000
0.12090268,0.68448000,0.97208000
0.12088887,0.68456000,0.97208000
0.12076358,0.68464000,0.97216000
0.12077929,0.68464000,0.97208000
0.12074382,0.68472000,0.97216000
0.12036805,0.68480000,0.97216000
